playerName,competitions,teamName
Jeffrey Gouweleeuw,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Killian Jakob,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Simon Asta,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Reece Oxford,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Georg Teigl,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Marek Suchý,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Mads Pedersen,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Tim Rieder,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Jozo Stanić,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Stefano Russo,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Felix Götze,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Noah-Joel Sarenren-Bazee,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
André Hahn,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Daniel Baier,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Jan Morávek,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Rani Khedira,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Fredrik Jensen,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Felix Schwarzholz,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Carlos Gruezo,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Julian Schieber,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Caiuby,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Alfreð Finnbogason,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Michael Gregoritsch,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Sergio Córdova,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Marco Richter,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Maurice Malone,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Florian Niederlechner,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Ruben Vargas,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Cheon Seonghoon,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Martin Schmidt,"['DFB-Pokal', 'Bundesliga']",FC Augsburg
Alexander Schwolow,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Mark Flekken,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Niclas Thiede,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Dominique Heintz,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Gian-Luca Itter,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Christian Günter,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Lukas Kübler,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Manuel Gulde,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Philipp Lienhart,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Florian Kath,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Robin Koch,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Nico Schlotterbeck,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Kwon Changhoon,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Jonathan Schmid,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Jérôme Gondorf,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Mike Frantz,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Nicolas Höfler,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Amir Abrashi,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Janik Haberer,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Yoric Ravet,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Patrick Kammerbauer,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Roland Sallai,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Lino Tempelmann,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Fabian Rüdlin,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Jeong Wooyeong,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Gian-Luca Waldschmidt,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Brandon Borrello,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Nils Petersen,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Tim Kleindienst,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Marco Terrazzino,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Lucas Höler,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Christian Streich,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Florian Bruns,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Lars Voßler,"['DFB-Pokal', 'Bundesliga']",SC Freiburg
Yann Sommer,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Tobias Sippel,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Max Grün,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Matthias Ginter,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Michael Lang,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Nico Elvedi,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Oscar Wendt,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Tony Jantschke,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Mamadou Doucouré,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Justin Hoffmans,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Marcel Benger,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Florian Mayer,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Louis Beyer,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Stefan Lainer,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Andreas Poulsen,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Lars Stindl,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Ibrahima Traoré,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Patrick Herrmann,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Jonas Hofmann,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Christoph Kramer,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Tobias Strobl,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
László Bénes,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Denis Zakaria,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Mickaël Cuisance,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Aaron Herzog,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Florian Neuhaus,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Breel Embolo,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Torben Müsel,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Fabian Johnson,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Raffael,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Julio Villalba,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Alassane Pléa,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Marcus Thuram-Ulien,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Keanen Bennetts,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Marco Rose,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Borussia Mönchengladbach
Kevin Trapp,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Frederik Rønnow,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Felix Wiedwald,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Jan Zimmermann,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Evan N'Dicka,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Erik Durm,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Martin Hinteregger,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Anderson Bamba,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Marco Russ,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Timmy Chandler,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
David Abraham,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Danny da Costa,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Simon Falette,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Almamy Touré,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Dominik Kohr,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Makoto Hasebe,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Mijat Gaćinović,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Gelson Fernandes,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Sebastian Rode,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Nicolai Müller,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Marc Stendera,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Taleb Tawatha,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Jonathan de Guzmán,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Daichi Kamada,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Marijan Ćavar,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Djibril Sow,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Lucas Torró,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Filip Kostić,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Ante Rebić,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Gonçalo Paciência,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Dejan Joveljić,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Adi Hütter,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Christian Peintinger,"['DFB-Pokal', 'Bundesliga', 'UEFA Europa League']",Eintracht Frankfurt
Michael Rensing,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Tim Wiesner,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Raphael Wolf,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Mario Zelic,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Jannick Theißen,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Florian Kastenmeier,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Zack Steffen,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Johannes Bühler,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Aymen Barkok,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Markus Suttner,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Diego Contento,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Marcel Sobottka,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Robin Bormuth,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Kaan Ayhan,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Niko Gießelmann,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Jean Zimmer,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Kassim Nuhu,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Georgios Siadas,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Dawid Kownacki,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Lewis Baker,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Alfredo Morales,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Thomas Pledl,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Nana Opoku Ampomah,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Matthias Zimmermann,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Erik Thommy,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Adam Bodzek,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Oliver Fink,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Andre Hoffmann,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Kevin Stöger,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Michel Stöcker,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Shinta Appelkamp,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Kelvin Ofori,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Kenan Karaman,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Bernhard Tekpetey,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Rouwen Hennings,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Emir Kujović,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Friedhelm Funkel,"['DFB-Pokal', 'Bundesliga']",TSV Fortuna 95 Düsseldorf
Moritz Nicolas,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Jakob Busk,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Michael Gspurning,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Rafal Gikiewicz,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Christopher Lenz,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Florian Hübner,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Marvin Friedrich,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Lennart Maloney,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Ken Reichel,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Neven Subotić,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Julian Ryerson,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Keven Schlotterbeck,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Manuel Schmiedebach,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Julius Kade,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Nicolai Rapp,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Michael Parensen,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Christopher Trimmel,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Felix Kroos,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Cihan Kahraman,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Akaki Gogia,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Grischa Prömel,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Lars Dietz,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Christian Gentner,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Florian Flecker,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Robert Andrich,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Marius Bülter,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Maurice Opfermann,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Sebastian Andersson,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Anthony Ujah,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Sebastian Polter,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Suleiman Abdullahi,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Sheraldo Becker,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Marcus Ingvartsen,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Joshua Mees,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Laurenz Dehl,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Urs Fischer,"['DFB-Pokal', 'Bundesliga']",1. FC Union Berlin
Jannik Huth,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Michael Ratajczak,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Leopold Zingerle,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Leon Brüggemeier,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Uwe Hünemeier,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Thomas Bertels,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Christian Strohdiek,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Ben Zolinski,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Leon-Hendrik Fesser,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Jamilu Collins,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Klaus Gjasula,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Luca Kilian,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Jan Luca Rumpf,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Philimon Tawiah,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Gerrit Holtmann,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Tobias Schwede,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Laurent Jans,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Mohamed Dräger,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Cauly,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Marc Vucinovic,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Sebastian Schonlau,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Fatih Ufuk,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Massih Wassey,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Christopher Antwi-Adjej,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Rifet Kapič,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Sebastian  Vasiliadis,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Justin Reineke,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Streli Mamba,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Marcel Hilßner,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Babacar Guèye,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Kai Pröger,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Sven Michel,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Tim Mannek,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Marlon Ritter,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Johannes Dörfler,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Khiry Shelton,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Steffen Baumgart,"['DFB-Pokal', 'Bundesliga']",SC Paderborn 07
Gianluigi Donnarumma,"['UEFA Europa League', 'Serie A']",AC Milan
Marco Storari,"['UEFA Europa League', 'Serie A']",AC Milan
Antonio Donnarumma,"['UEFA Europa League', 'Serie A']",AC Milan
Matteo Soncin,"['UEFA Europa League', 'Serie A']",AC Milan
Pepe Reina,"['UEFA Europa League', 'Serie A']",AC Milan
Alessandro Plizzari,"['UEFA Europa League', 'Serie A']",AC Milan
Ignazio Abate,"['UEFA Europa League', 'Serie A']",AC Milan
Cristián Zapata,"['UEFA Europa League', 'Serie A']",AC Milan
Davide Calabria,"['UEFA Europa League', 'Serie A']",AC Milan
Alessio Romagnoli,"['UEFA Europa League', 'Serie A']",AC Milan
Andrea Conti,"['UEFA Europa League', 'Serie A']",AC Milan
Ricardo Rodriguez,"['UEFA Europa League', 'Serie A']",AC Milan
Mateo Musacchio,"['UEFA Europa League', 'Serie A']",AC Milan
Franck Kessié,"['UEFA Europa League', 'Serie A']",AC Milan
Mattia Caldara,"['UEFA Europa League', 'Serie A']",AC Milan
Ivan Strinić,"['UEFA Europa League', 'Serie A']",AC Milan
Lucas Paquetá,"['UEFA Europa League', 'Serie A']",AC Milan
Riccardo Montolivo,"['UEFA Europa League', 'Serie A']",AC Milan
Giacomo Bonaventura,"['UEFA Europa League', 'Serie A']",AC Milan
Suso,"['UEFA Europa League', 'Serie A']",AC Milan
Hakan Çalhanoğlu,"['UEFA Europa League', 'Serie A']",AC Milan
Lucas Biglia,"['UEFA Europa League', 'Serie A']",AC Milan
Josè Mauri,"['UEFA Europa League', 'Serie A']",AC Milan
Diego Laxalt,"['UEFA Europa League', 'Serie A']",AC Milan
Andrea Bertolacci,"['UEFA Europa League', 'Serie A']",AC Milan
Marco Brescianini,"['UEFA Europa League', 'Serie A']",AC Milan
Fabio Borini,"['UEFA Europa League', 'Serie A']",AC Milan
André Silva,"['UEFA Europa League', 'Serie A']",AC Milan
Franck Tsadjout,"['UEFA Europa League', 'Serie A']",AC Milan
Emmanuel Torres,"['UEFA Europa League', 'Serie A']",AC Milan
Ismael Bennacer,"['UEFA Europa League', 'Serie A']",AC Milan
Krzysztof Piątek,"['UEFA Europa League', 'Serie A']",AC Milan
Rafael Leão,"['UEFA Europa League', 'Serie A']",AC Milan
Samu Castillejo,"['UEFA Europa League', 'Serie A']",AC Milan
Marco Giampaolo,"['UEFA Europa League', 'Serie A']",AC Milan
Federico Brancolini,['Serie A'],ACF Fiorentina
Pietro Terracciano,['Serie A'],ACF Fiorentina
Simone Ghidotti,['Serie A'],ACF Fiorentina
Germán Pezzella,['Serie A'],ACF Fiorentina
Nikola Milenković,['Serie A'],ACF Fiorentina
Cristiano Biraghi,['Serie A'],ACF Fiorentina
Vincent Laurini,['Serie A'],ACF Fiorentina
Erick Pulgar,['Serie A'],ACF Fiorentina
Pol Mikel Lirola,['Serie A'],ACF Fiorentina
Federico Ceccherini,['Serie A'],ACF Fiorentina
Giorgos Antzoulas,['Serie A'],ACF Fiorentina
Aleksa Terzić,['Serie A'],ACF Fiorentina
Gabriele Ferrarini,['Serie A'],ACF Fiorentina
Milan Badelj,['Serie A'],ACF Fiorentina
Federico Chiesa,['Serie A'],ACF Fiorentina
Sebastián Cristóforo,['Serie A'],ACF Fiorentina
Marco Benassi,['Serie A'],ACF Fiorentina
Valentin Eysseric,['Serie A'],ACF Fiorentina
Bryan Dabo,['Serie A'],ACF Fiorentina
Kevin-Prince Boateng,['Serie A'],ACF Fiorentina
Szymon Zurkowski,['Serie A'],ACF Fiorentina
Christian Nørgaard,['Serie A'],ACF Fiorentina
Nicky Medja Beloko,['Serie A'],ACF Fiorentina
Cristóbal Montiel Rodríguez,['Serie A'],ACF Fiorentina
Christian Koffi,['Serie A'],ACF Fiorentina
Erald Lakti,['Serie A'],ACF Fiorentina
Giovanni Simeone,['Serie A'],ACF Fiorentina
Marko Pjaca,['Serie A'],ACF Fiorentina
Dušan Vlahović,['Serie A'],ACF Fiorentina
Vincenzo Montella,['Serie A'],ACF Fiorentina
Daniel Fuzato,"['UEFA Europa League', 'Serie A']",AS Roma
Antonio Mirante,"['UEFA Europa League', 'Serie A']",AS Roma
Robin Olsen,"['UEFA Europa League', 'Serie A']",AS Roma
Kostas Manolas,"['UEFA Europa League', 'Serie A']",AS Roma
Silvio Anočič,"['UEFA Europa League', 'Serie A']",AS Roma
Federico Fazio,"['UEFA Europa League', 'Serie A']",AS Roma
Juan,"['UEFA Europa League', 'Serie A']",AS Roma
Aleksandar Kolarov,"['UEFA Europa League', 'Serie A']",AS Roma
Devid Bouah,"['UEFA Europa League', 'Serie A']",AS Roma
Gianluca Mancini,"['UEFA Europa League', 'Serie A']",AS Roma
Davide Santon,"['UEFA Europa League', 'Serie A']",AS Roma
Francesco Semeraro,"['UEFA Europa League', 'Serie A']",AS Roma
Riccardo Cargnelutti,"['UEFA Europa League', 'Serie A']",AS Roma
Steven N'Zonzi,"['UEFA Europa League', 'Serie A']",AS Roma
Jordan Veretout,"['UEFA Europa League', 'Serie A']",AS Roma
Alessandro Florenzi,"['UEFA Europa League', 'Serie A']",AS Roma
Diego Perotti,"['UEFA Europa League', 'Serie A']",AS Roma
Maxime Gonalons,"['UEFA Europa League', 'Serie A']",AS Roma
Cengiz Ünder,"['UEFA Europa League', 'Serie A']",AS Roma
Lorenzo Pellegrini,"['UEFA Europa League', 'Serie A']",AS Roma
Leonardo Spinazzola,"['UEFA Europa League', 'Serie A']",AS Roma
Bryan Cristante,"['UEFA Europa League', 'Serie A']",AS Roma
Nicolò Zaniolo,"['UEFA Europa League', 'Serie A']",AS Roma
Justin Kluivert,"['UEFA Europa League', 'Serie A']",AS Roma
Javier Pastore,"['UEFA Europa League', 'Serie A']",AS Roma
Ante Ćorić,"['UEFA Europa League', 'Serie A']",AS Roma
Salvatore Pezzella,"['UEFA Europa League', 'Serie A']",AS Roma
Edin Džeko,"['UEFA Europa League', 'Serie A']",AS Roma
Patrik Schick,"['UEFA Europa League', 'Serie A']",AS Roma
Alessio Riccardi,"['UEFA Europa League', 'Serie A']",AS Roma
Filippo Franchi,"['UEFA Europa League', 'Serie A']",AS Roma
